caseNum,incomplete,place,state,country,year,month,day,articleTitle,newspaper,section,page,column,continuedPage,continuedColumn,displayPDF,link
493,,Los Angeles,California,United States,1895,9,27,,Los Angeles Herald,,1,1,,,Yes,Case 493 1895-09-27 Los Angeles Herald p1c1.pdf
494,,San Francisco,California,United States,1895,10,2,,Call,,1,7,,,Yes,Case 494 1895-10-02 San Francisco Call p1c7.pdf
494,,San Francisco,California,United States,1895,10,4,,Call,,7,3,,,Yes,Case 494 1895-10-04 San Francisco Call p7c3.pdf
494,,San Francisco,California,United States,1895,10,5,,Call,,3,1-2,,,Yes,Case 494 1895-10-05 San Francisco Call p3c1-2.pdf
494,,San Francisco,California,United States,1895,10,6,,Call,,3,5,,,Yes,Case 494 1895-10-06 San Francisco CAll p3c5.pdf
494,,San Francisco,California,United States,1895,10,8,,Call,,1,7,,,Yes,Case 494 1895-10-08 San Francisco Call p1c7.pdf
494,,Los Angeles,California,United States,1895,10,13,,Los Angeles Herald,,1,2,,,Yes,Case 494 1895-10-13 Los Angeles Herald p1c2.pdf
494,,San Francisco,California,United States,1895,10,13,,Call,,4,2,,,Yes,Case 494 1895-10-13 San Francisco CAll p4c2.pdf
494,,San Francisco,California,United States,1895,10,18,,Call,,4,4,,,Yes,Case 494 1895-10-18 San Francisco Call p4c4.pdf
494,,San Francisco,California,United States,1895,10,19,,Call,,3,7,,,Yes,Case 494 1895-10-19 San Francisco Call p3c7.pdf
494,,San Francisco,California,United States,1895,10,20,,Call,,11,1-5,,,Yes,Case 494 1895-10-20 San Francisco Call p11c1-5.pdf
494,,San Francisco,California,United States,1895,10,20,,Call,,4,3,,,Yes,Case 494 1895-10-20 San Francisco Call p4c3.pdf
494,,San Francisco,California,United States,1895,10,21,,Call,,8,1-7,,,Yes,Case 494 1895-10-21 San Francisco Call p8c1-7.pdf
494,,San Francisco,California,United States,1895,10,24,,Call,,1,1-2,,,Yes,Case 494 1895-10-24 San Francisco Call p1c1-2.pdf
494,,San Francisco,California,United States,1895,10,26,,Call,,6,5,,,Yes,Case 494 1895-10-26 San Francisco Call p6c5.pdf
494,,San Francisco,California,United States,1895,10,30,,Call,,3,5,,,Yes,Case 494 1895-10-30 San Francisco Call p3c5.pdf
494,,San Francisco,California,United States,1895,11,3,,Call,,5,1-4,,,Yes,Case 494 1895-11-03 San Francisco Call p5c1-4.pdf
494,,San Francisco,California,United States,1895,11,10,,Call,,20,5,,,Yes,Case 494 1895-11-10 San Francisco Call p20c5.pdf
494,,Sacramento,California,United States,1895,12,13,,Sacramento Daily Union,,2,6,,,Yes,Case 494 1895-12-13 Sacramento Daily Union p2c6.pdf
494,,San Francisco,California,United States,1895,12,13,,Call,,4,2,,,Yes,Case 494 1895-12-13 San Francisco Call p4c2.pdf
495,,Los Angeles,California,United States,1901,7,10,,Los Angeles Herald,,1,5,,,Yes,Case 495 1901-07-10 Los Angeles Herald p1c5.pdf
495,,San Francisco,California,United States,1901,7,10,,Call,,1,7,,,Yes,Case 495 1901-07-10 San Francisco Call p1c7.pdf
495,,Los Angeles,California,United States,1901,7,11,,Los Angeles Herald,,1,3-4,,,Yes,Case 495 1901-07-11 Los Angeles Herald p1c3-4.pdf
495,,San Francisco,California,United States,1901,7,11,,Call,,3,1,,,Yes,Case 495 1901-07-11 San Francisco Call p3c1.pdf
495,,Madera,California,United States,1901,7,13,,Madera Mercury,,3,2,,,Yes,Case 495 1901-07-13 Madera Mercury p3c2.pdf
496,,Los Angeles,California,United States,1908,4,24,,Los Angeles Herald,,2,5,,,Yes,Case 496 1908-04-24 Los Angeles Herald p2c5.pdf
496,,San Francisco,California,United States,1908,4,24,,Call,,11,2,,,Yes,Case 496 1908-04-24 San Francisco Call p11c2.pdf
496,,Santa Rosa,California,United States,1908,4,24,,Santa Rosa Press Democrat,,1,2,,,Yes,Case 496 1908-04-24 Santa Rosa Press Democrat p1c2.pdf
496,,El Centro,California,United States,1908,5,2,,Imperial Valley Press,,8,2,,,Yes,Case 496 1908-05-02 Imperial Valley Press p8c2.pdf
497,,Healdsburg,California,United States,1920,12,6,,Healdsburg Tribune,,1,1-5,,,Yes,Case 497 1920-12-06 Healdsburg Tribune p1c1-5.pdf
497,,Los Angeles,California,United States,1920,12,6,,Los Angeles Herald,A,1,4-8,13,2-4,Yes,Case 497 1920-12-06 Los Angeles Herald pA1c4-8 and pA13c2-4.pdf
497,,Madera,California,United States,1920,12,6,,Madera Tribune,,1,5-6,,,Yes,Case 497 1920-12-06 Madera Tribune p1c5-6.pdf
497,,Red Bluff,California,United States,1920,12,6,,Red Bluff Daily News,,1,6-7,,,Yes,Case 497 1920-12-06 Red Bluff Daily News p1c6-7.pdf
497,,Sacramento,California,United States,1920,12,6,,Sacramento Union,,1,7-8,2,1-2,Yes,Case 497 1920-12-06 Sacramento Union p1c7-8 and p2c1-2.pdf
497,,Los Angeles,California,United States,1920,12,10,,Los Angeles Herald,A,1,6-8,,,Yes,Case 497 1920-12-10 Los Angeles Herald pA1c6-8.pdf
497,,Madera,California,United States,1933,11,27,,Madera Tribune,,1,3,,,No,Case 497 1933-11-27 Madera Tribune p1c3.pdf
498,,Madera,California,United States,1933,11,27,,Madera Tribune,,1,all,3,1-2,No,Case 498 1933-11-27 Madera Tribune p1 and p3.pdf
499,,San Francisco,California,United States,1858,5,26,,Alta California,,2,3,,,Yes,Case 499 1858-05-26 Alta California p2c3.pdf
499,,Sacramento,California,United States,1858,5,26,,Sacramento Daily Union,,2,4,,,Yes,Case 499 1858-05-26 Sacramento Daily Union p2c4.pdf
499,,Sacramento,California,United States,1858,5,27,,Sacramento Daily Union,,3,3,,,Yes,Case 499 1858-05-27 Sacramento Daily Union p3c3.pdf
499,,San Francisco,California,United States,1858,5,28,,Alta California,,1,4,,,Yes,Case 499 1858-05-28 Alta California p1c4.pdf
499,,Sacramento,California,United States,1858,5,28,,Sacramento Daily Union,,2,5,,,Yes,Case 499 1858-05-28 Sacramento Daily Union p2c5.pdf
499,,Sacramento,California,United States,1858,5,31,,Sacramento Daily Union,,3,2,,,Yes,Case 499 1858-05-31 Sacramento Daily Union p3c2.pdf
499,,San Francisco,California,United States,1858,5,31,,Evening Bulletin,,2,3,,,Yes,Case 499 1858-05-31 San Francisco Evening Bulletin p2c3.pdf
499,,San Francisco,California,United States,1858,6,5,,Alta California,,1,3,,,Yes,Case 499 1858-06-05 Alta California p1c3.pdf
500,,Los Angeles,California,United States,1858,5,22,,Los Angeles Star,,2,4,,,Yes,Case 500 1858-05-22 Los Angeles Star p2c4.pdf
500,,San Francisco,California,United States,1858,5,27,,Alta California,,1,1,,,Yes,Case 500 1858-05-27 Alta California p1c1.pdf
500,,San Francisco,California,United States,1858,6,3,,Alta California,,1,6,,,Yes,Case 500 1858-06-03 Alta California p1c6.pdf
500,,San Francisco,California,United States,1858,6,5,,Alta California,,1,3,,,Yes,Case 500 1858-06-05 Alta California p1c3.pdf
500,,San Francisco,California,United States,1858,6,14,,Evening Bulletin,,1,1-3,,,Yes,Case 500 1858-06-14 San Francisco Evening Bulletin p1c1-3.pdf
500,,Santa Cruz,California,United States,1858,6,26,,Pacific Sentinel,,1,1-5,,,Yes,Case 500 1858-06-26 Santa Cruz Pacific Sentinel p1c1-5.pdf
500,,Sacramento,California,United States,1858,6,29,,Sacramento Daily Union,,2,4,,,Yes,Case 500 1858-06-29 Sacramento Daily Union p2c4.pdf
501,,Sacramento,California,United States,1858,5,28,,Sacramento Daily Union,,2,4,,,Yes,Case 501 1858-05-28 Sacramento Daily Union p2c4.pdf
501,,San Francisco,California,United States,1858,6,3,,Alta California,,1,6,,,Yes,Case 501 1858-06-03 Alta California p1c6.pdf
501,,San Francisco,California,United States,1858,6,5,,Alta California,,1,3,,,Yes,Case 501 1858-06-05 Alta California p1c3.pdf
501,,San Francisco,California,United States,1858,6,14,,Alta California,,1,3,,,Yes,Case 501 1858-06-14 Alta California p1c3.pdf
501,,San Francisco,California,United States,1858,6,14,,Alta California,,2,4,,,Yes,Case 501 1858-06-14 Alta California p2c4.pdf
501,,San Francisco,California,United States,1858,6,14,,Evening Bulletin,,1,1-3,,,Yes,Case 501 1858-06-14 San Francisco Evening Bulletin p1c1-3.pdf
501,,Sacramento,California,United States,1858,6,16,,Sacramento Daily Union,,4,2,,,Yes,Case 501 1858-06-16 Sacramento Daily Union p4c2.pdf
501,,Los Angeles,California,United States,1858,6,19,,Los Angeles Star,,2,5,,,Yes,Case 501 1858-06-19 Los Angeles Star p2c5.pdf
501,,Sacramento,California,United States,1858,6,29,,Sacramento Daily Union,,2,4,,,Yes,Case 501 1858-06-29 Sacramento Daily Union p2c4.pdf
502,,Sacramento,California,United States,1858,5,28,,Sacramento Daily Union,,2,4,,,Yes,Case 502 1858-05-28 Sacramento Daily Union p2c4.pdf
502,,Sacramento,California,United States,1858,6,10,,Sacramento Daily Union,,7,4,,,Yes,Case 502 1858-06-10 Sacramento Daily Union p7c4.pdf
502,,Sacramento,California,United States,1858,6,14,,Sacramento Daily Union,,3,3,,,Yes,Case 502 1858-06-14 Sacramento Daily Union p3c3.pdf
502,,San Francisco,California,United States,1858,6,14,,Evening Bulletin,,1,1-3,,,Yes,Case 502 1858-06-14 San Francisco Evening Bulletin p1c1-3.pdf
502,,Sacramento,California,United States,1858,6,16,,Sacramento Daily Union,,4,1,,,Yes,Case 502 1858-06-16 Sacramento Daily Union p4c1.pdf
502,,Los Angeles,California,United States,1858,6,19,,Los Angeles Star,,2,2,,,Yes,Case 502 1858-06-19 Los Angeles Star p2c2.pdf
502,,Los Angeles,California,United States,1858,6,19,,Los Angeles Star,,2,5,,,Yes,Case 502 1858-06-19 Los Angeles Star p2c5.pdf
502,,Sacramento,California,United States,1858,6,29,,Sacramento Daily Union,,2,4,,,Yes,Case 502 1858-06-29 Sacramento Daily Union p2c4.pdf
502,,San Francisco,California,United States,1858,7,5,,Alta California,,1,2,,,Yes,Case 502 1858-07-05 Alta California p1c2.pdf
503,,Sacramento,California,United States,1858,6,16,,Sacramento Daily Union,,4,1,,,Yes,Case 503 1858-06-16 Sacramento Daily Union p4c1.pdf
503,,Los Angeles,California,United States,1858,6,19,,Los Angeles Star,,2,2,,,Yes,Case 503 1858-06-19 Los Angeles Star p2c2.pdf
503,,San Francisco,California,United States,1858,6,28,,Evening Bulletin,,1,1-3,,,Yes,Case 503 1858-06-28 San Francisco Evening Bulletin p1c1-3.pdf
503,,San Francisco,California,United States,1858,7,16,,Evening Bulletin,,1,1,,,Yes,Case 503 1858-07-16 San Francisco Evening Bulletin p1c1.pdf
504,,Sacramento,California,United States,1858,5,28,,Sacramento Daily Union,,2,4,,,Yes,Case 504 1858-05-28 Sacramento Daily Union p2c4.pdf
504,,San Francisco,California,United States,1858,6,8,,Alta California,,1,4-5,,,Yes,Case 504 1858-06-08 Alta California p1c4-5.pdf
504,,Sacramento,California,United States,1858,6,10,,Sacramento Daily Union,,4,4,,,Yes,Case 504 1858-06-10 Sacramento Daily Union p4c4.pdf
504,,Sacramento,California,United States,1858,6,10,,Sacramento Daily Union,,7,4,,,Yes,Case 504 1858-06-10 Sacramento Daily Union p7c4.pdf
504,,San Francisco,California,United States,1858,6,14,,Alta California,,1,3 2,,,Yes,Case 504 1858-06-14 Alta California p1c3 2.pdf
504,,San Francisco,California,United States,1858,6,14,,Alta California,,1,3,,,Yes,Case 504 1858-06-14 Alta California p1c3.pdf
504,,San Francisco,California,United States,1858,6,14,,Evening Bulletin,,1,1-3,,,Yes,Case 504 1858-06-14 San Francisco Evening Bulletin p1c1-3.pdf
504,,Sacramento,California,United States,1858,6,16,,Sacramento Daily Union,,4,2,,,Yes,Case 504 1858-06-16 Sacramento Daily Union p4c2.pdf
504,,Los Angeles,California,United States,1858,6,19,,Los Angeles Star,,2,5,,,Yes,Case 504 1858-06-19 Los Angeles Star p2c5.pdf
504,,Sacramento,California,United States,1858,6,26,,Sacramento Daily Union,,2,3,,,Yes,Case 504 1858-06-26 Sacramento Daily Union p2c3.pdf
504,,Sacramento,California,United States,1858,6,29,,Sacramento Daily Union,,2,4,,,Yes,Case 504 1858-06-29 Sacramento Daily Union p2c4.pdf
504,,Sacramento,California,United States,1858,6,30,,Sacramento Daily Union,,4,1-2,,,Yes,Case 504 1858-06-30 Sacramento Daily Union p4c1-2.pdf
504,,San Francisco,California,United States,1858,7,5,,Alta California,,1,7,,,Yes,Case 504 1858-07-05 Alta California p1c7.pdf
504,,San Francisco,California,United States,1858,7,16,,Evening Bulletin,,1,1,,,Yes,Case 504 1858-07-16 San Francisco Evening Bulletin p1c1.pdf
505,,Sacramento,California,United States,1858,5,28,,Sacramento Daily Union,,2,4,,,Yes,Case 505 1858-05-28 Sacramento Daily Union p2c4.pdf
505,,San Francisco,California,United States,1858,6,14,,Evening Bulletin,,1,1-3,,,Yes,Case 505 1858-06-14 San Francisco Evening Bulletin p1c1-3.pdf
505,,Los Angeles,California,United States,1858,6,19,,Los Angeles Star,,2,5,,,Yes,Case 505 1858-06-19 Los Angeles Star p2c5.pdf
505,,Santa Cruz,California,United States,1858,6,26,,Pacific Sentinel,,2,1,,,Yes,Case 505 1858-06-26 Santa Cruz Pacific Sentinel p2c1.pdf
505,,San Francisco,California,United States,1858,6,28,,Evening Bulletin,,1,1-3,,,Yes,Case 505 1858-06-28 San Francisco Evening Bulletin p1c1-3.pdf
505,,Sacramento,California,United States,1858,6,29,,Sacramento Daily Union,,2,4,,,Yes,Case 505 1858-06-29 Sacramento Daily Union p2c4.pdf
505,,San Francisco,California,United States,1858,7,5,,Alta California,,1,7,,,Yes,Case 505 1858-07-05 Alta California p1c7.pdf
506,,Sacramento,California,United States,1858,5,28,,Sacramento Daily Union,,2,4,,,Yes,Case 506 1858-05-28 Sacramento Daily Union p2c4.pdf
506,,San Francisco,California,United States,1858,6,14,,Alta California,,2,4,,,Yes,Case 506 1858-06-14 Alta California p2c4.pdf
506,,San Francisco,California,United States,1858,6,14,,Evening Bulletin,,1,1-3,,,Yes,Case 506 1858-06-14 San Francisco Evening Bulletin p1c1-3.pdf
506,,Los Angeles,California,United States,1858,6,19,,Los Angeles Star,,2,5,,,Yes,Case 506 1858-06-19 Los Angeles Star p2c5.pdf
506,,Sacramento,California,United States,1858,6,29,,Sacramento Daily Union,,2,4,,,Yes,Case 506 1858-06-29 Sacramento Daily Union p2c4.pdf
506,,Sacramento,California,United States,1858,7,13,,Sacramento Daily Union,,2,5,,,Yes,Case 506 1858-07-13 Sacramento Daily Union p2c5.pdf
506,,San Francisco,California,United States,1858,7,16,,Evening Bulletin,,1,1,,,Yes,Case 506 1858-07-16 San Francisco Evening Bulletin p1c1.pdf
507,,Sacramento,California,United States,1855,8,10,,Sacramento Daily Union,,3,3,,,Yes,Case 507 1855-08-10 Sacramento Daily Union p3c3.pdf
507,,San Francisco,California,United States,1855,8,11,,Alta California,,2,4,,,Yes,Case 507 1855-08-11 Alta California p2c4.pdf
507,,Sacramento,California,United States,1855,8,11,,Sacramento Daily Democratic State Journal,,2,2,,,Yes,Case 507 1855-08-11 Sacramento Daily Democratic State Journal p2c2.pdf
507,,Sacramento,California,United States,1855,8,11,,Sacramento Daily Union,,2,6,,,Yes,Case 507 1855-08-11 Sacramento Daily Union p2c6.pdf
507,,Sacramento,California,United States,1855,8,16,,Sacramento Daily Union,,2,2,,,Yes,Case 507 1855-08-16 Sacramento Daily Union p2c2.pdf
507,,Los Angeles,California,United States,1855,8,25,,Los Angeles Star,,1,3,,,Yes,Case 507 1855-08-25 Los Angeles Star p1c3.pdf
508,,Sacramento,California,United States,1855,8,10,,Sacramento Daily Union,,3,3,,,Yes,Case 508 1855-08-10 Sacramento Daily Union p3c3.pdf
508,,San Francisco,California,United States,1855,8,11,,Alta California,,2,4,,,Yes,Case 508 1855-08-11 Alta California p2c4.pdf
508,,Sacramento,California,United States,1855,8,11,,Sacramento Daily Union,,2,6,,,Yes,Case 508 1855-08-11 Sacramento Daily Union p2c6.pdf
508,,Los Angeles,California,United States,1855,8,25,,Los Angeles Star,,1,3,,,Yes,Case 508 1855-08-25 Los Angeles Star p1c3.pdf
508,,Sacramento,California,United States,1855,8,25,,Sacramento Daily Union,,3,1,,,Yes,Case 508 1855-08-25 Sacramento Daily Union p3c1.pdf
509,,Sacramento,California,United States,1855,8,10,,Sacramento Daily Union,,3,2-3,,,Yes,Case 509 1855-08-10 Sacramento Daily Union p3c2-3.pdf
509,,San Francisco,California,United States,1855,8,11,,Alta California,,2,4,,,Yes,Case 509 1855-08-11 Alta California p2c4.pdf
509,,Sacramento,California,United States,1855,8,13,,Sacramento Daily Union,,2,5,,,Yes,Case 509 1855-08-13 Sacramento Daily Union p2c5.pdf
510,,San Francisco,California,United States,1855,9,12,,Alta California,,2,3,,,Yes,Case 510 1855-09-12 Alta California p2c3.pdf
510,,Sacramento,California,United States,1855,9,12,,Sacramento Daily Democratic State Journal,,2,2,,,Yes,Case 510 1855-09-12 Sacramento Daily Democratic State Journal p2c2.pdf
510,,Marysville,California,United States,1855,9,13,,Marysville Herald,,2,2,,,Yes,Case 510 1855-09-13 Marysville Herald p2c2.pdf
510,,Sacramento,California,United States,1855,9,18,,Sacramento Daily Union,,3,2,,,Yes,Case 510 1855-09-18 Sacramento Daily Union p3c2.pdf
511,,Sacramento,California,United States,1852,4,15,,Sacramento Daily Union,,2,5,,,Yes,Case 511 1852-04-15 Sacramento Daily Union p2c5.pdf
511,,San Francisco,California,United States,1852,4,16,,Alta California,,2,3,,,Yes,Case 511 1852-04-16 Alta California p2c3.pdf
511,,Sacramento,California,United States,1852,4,20,,Sacramento Daily Union,,2,2,,,Yes,Case 511 1852-04-20 Sacramento Daily Union p2c2.pdf
511,,Sacramento,California,United States,1852,4,23,,Sacramento Daily Union,,2,5,,,Yes,Case 511 1852-04-23 Sacramento Daily Union p2c5.pdf
511,,San Francisco,California,United States,1852,5,1,,Steamer Alta California,,10,1,,,Yes,Case 511 1852-05-01 Steamer Alta California p10c1.pdf
511,,San Francisco,California,United States,1852,5,13,,Alta California,,2,5,,,Yes,Case 511 1852-05-13 Alta California p2c5.pdf
511,,Sacramento,California,United States,1852,5,14,,Sacramento Daily Union,,3,1,,,Yes,Case 511 1852-05-14 Sacramento Daily Union p3c1.pdf
512,,San Francisco,California,United States,1852,4,16,,Alta California,,2,3,,,Yes,Case 512 1852-04-16 Alta California p2c3.pdf
513,,Sacramento,California,United States,1852,4,28,,Sacramento Daily Union,,2,3,,,Yes,Case 513 1852-04-28 Sacramento Daily Union p2c3.pdf
514,,Sacramento,California,United States,1854,11,13,,Sacramento Daily Union,,2,2,,,Yes,Case 514 1854-11-13 Sacramento Daily Union p2c2.pdf
514,,San Francisco,California,United States,1854,11,29,,San Francisco Daily Times Town Talk,,2,4,,,Yes,Case 514 1854-11-29 San Francisco Daily Times Town Talk p2c4.pdf
514,,Sacramento,California,United States,1854,11,30,,Sacramento Daily Union,,3,1,,,Yes,Case 514 1854-11-30 Sacramento Daily Union p3c1.pdf
515,,Red Bluff,California,United States,1861,10,4,,Red Bluff Independent,,2,1,,,Yes,Case 515 1861-10-04 Red Bluff Independent p2c1.pdf
516,,Sacramento,California,United States,1851,7,9,,Sacramento Daily Union,,2,5,,,Yes,Case 516 1851-07-09 Sacramento Daily Union p2c5.pdf
516,,San Francisco,California,United States,1851,7,10,,Alta California,,2,5,,,Yes,Case 516 1851-07-10 Alta California p2c5.pdf
517,,San Francisco,California,United States,1852,5,6,,Alta California,,2,4,,,Yes,Case 517 1852-05-06 Alta California p2c4.pdf
518,,San Francisco,California,United States,1852,5,29,,Alta California,,2,3,,,Yes,Case 518 1852-05-29 Alta California p2c3.pdf
518,,Sacramento,California,United States,1852,5,29,,Sacramento Daily Union,,3,1,,,Yes,Case 518 1852-05-29 Sacramento Daily Union p3c1.pdf
519,,Los Angeles,California,United States,1853,9,17,,Los Angeles Star,,2,4,,,Yes,Case 519 1853-09-17 Los Angeles Star p2c4.pdf
520,,Sacramento,California,United States,1854,2,15,,Sacramento Daily Union,,1,7,,,Yes,Case 520 1854-02-15 Sacramento Daily Union p1c7.pdf
522,,Sacramento,California,United States,1854,3,25,,Sacramento Daily Union,,2,2,,,Yes,Case 522 1854-03-25 Sacramento Daily Union p2c2.pdf
523,,Sacramento,California,United States,1854,9,1,,Sacramento Daily Union,,2,5,,,Yes,Case 523 1854-09-01 Sacramento Daily Union p2c5.pdf
523,,San Francisco,California,United States,1854,9,9,,Weekly Alta California,,6,2,,,Yes,Case 523 1854-09-09 Weekly Alta California p6c2.pdf
523,,Auburn,California,United States,1854,9,29,,Weekly Placer Herald,,2,3,,,Yes,Case 523 1854-09-29 Weekly Placer Herald p2c3.pdf
524,,Los Angeles,California,United States,1856,7,19,,Los Angeles Star,,2,1,,,Yes,Case 524 1856-07-19 Los Angeles Star p2c1.pdf
